0.0,0.0,1.6,70.6,3.6,24.2,0.0
0.0,0.0,0.4,81.4,3.4,13.8,1.0
0.0,0.0,0.2,87.6,4.4,7.4,0.4
0.0,0.2,0.6,63.0,3.0,32.1,1.1
0.0,0.2,0.5,87.6,4.0,1.2,6.6
0.0,0.0,0.5,89.5,3.5,5.5,1.0
0.0,0.0,1.1,88.9,3.4,1.8,4.7
0.0,0.0,0.0,78.5,4.6,10.8,6.2
0.0,0.0,5.6,5.6,86.1,2.8,0.0
0.0,5.6,5.3,0.6,84.8,2.8,0.9
0.1,0.7,1.0,2.2,88.8,5.8,1.2
0.0,0.0,1.4,2.8,87.0,7.9,0.9
0.0,0.0,11.0,2.0,83.9,2.0,1.2
0.0,0.0,12.1,3.3,81.0,2.9,0.7
0.0,0.1,7.2,2.2,87.0,2.4,1.1
0.0,0.0,4.1,2.6,90.7,2.4,0.2
0.0,0.0,0.9,1.1,89.5,7.4,1.1
0.0,0.0,0.3,1.9,89.6,7.5,0.6
0.0,0.0,1.0,1.6,89.7,6.2,1.4
0.0,0.0,0.9,2.5,86.4,9.5,0.7
0.0,0.0,0.2,0.2,95.3,3.2,1.1
0.0,0.0,0.7,0.3,95.6,2.9,0.5
0.0,0.2,0.0,1.0,94.4,3.8,0.6
0.0,0.0,0.7,1.1,93.9,3.8,0.4
0.0,0.5,3.3,44.8,3.8,45.7,1.9
0.0,0.0,21.7,38.4,12.2,26.3,1.4
0.0,0.0,1.9,30.3,10.9,55.0,1.9
0.0,0.0,1.6,15.8,3.1,76.7,2.7
0.0,0.0,8.1,57.6,28.3,5.1,1.0
0.0,0.0,6.3,64.9,26.8,1.0,1.0
0.0,0.0,3.2,50.5,32.6,6.3,7.4
0.0,0.0,4.9,49.7,21.5,23.3,0.5
0.0,0.0,3.1,14.2,11.0,66.1,5.5
0.0,0.0,5.1,26.4,13.7,52.8,2.0
0.0,0.0,2.3,22.0,16.0,56.1,3.6
0.0,0.0,1.8,18.4,11.1,65.6,3.1
0.0,0.0,2.6,23.0,65.5,6.4,2.6
0.0,0.0,3.4,16.8,58.4,20.1,1.3
0.0,0.0,2.2,22.3,64.5,7.0,4.0
0.0,0.0,4.0,25.1,54.6,14.7,1.4
0.0,0.2,0.5,4.4,90.2,4.1,0.7
0.0,0.0,7.7,0.0,92.3,0.0,0.0
0.0,0.0,0.2,4.0,90.8,4.8,0.2
0.0,0.0,0.6,6.8,88.2,3.4,1.0
0.0,0.0,1.8,3.6,89.9,3.6,1.2
0.0,0.0,1.9,3.8,90.5,3.3,0.5
0.0,0.0,0.9,3.7,90.9,3.7,0.7
0.0,0.0,2.4,6.8,87.8,2.7,0.3
0.0,0.0,1.6,3.5,86.5,6.7,1.6
0.0,0.2,0.6,4.4,87.7,5.9,1.1
0.0,0.0,1.4,2.8,91.4,4.5,0.0
0.0,0.0,1.2,9.2,72.6,15.6,1.4
0.0,0.0,0.8,2.5,92.3,2.9,1.5
0.0,0.0,1.1,2.3,92.9,3.4,0.3
0.0,0.0,0.2,2.1,92.3,4.3,1.2
0.0,0.0,0.8,2.6,92.6,3.3,0.8
0.0,0.0,1.1,15.3,9.3,70.5,3.8
0.0,0.2,27.8,14.1,6.3,47.8,3.7
0.0,0.0,0.3,16.1,9.0,71.1,3.5
0.0,0.0,0.1,5.2,3.3,88.5,2.9
0.0,0.2,0.2,10.2,82.3,4.7,2.6
0.0,0.0,0.0,20.6,69.5,9.2,0.8
0.0,0.0,0.5,20.3,72.0,4.2,2.9
0.0,0.0,0.6,29.4,54.8,13.7,1.5
0.0,0.0,0.2,7.5,17.7,71.9,2.7
0.0,0.0,0.8,10.2,14.2,71.8,3.1
0.0,0.0,0.0,16.5,27.1,53.6,2.8
0.0,0.0,0.0,3.9,16.7,75.5,3.9
0.0,0.0,0.6,13.3,72.8,4.1,9.2
0.0,0.0,1.3,21.4,52.7,24.6,0.0
0.0,0.0,1.0,27.5,52.1,8.9,10.5
0.0,0.0,14.3,14.3,52.4,4.8,14.3
0.0,0.0,1.1,93.1,4.0,0.8,1.1
0.0,0.0,1.9,91.9,4.0,1.9,0.4
0.0,0.4,5.0,87.3,4.6,2.4,0.3
0.0,0.0,1.0,87.8,5.4,5.6,0.2
0.0,0.0,1.0,72.1,23.5,2.3,1.0
0.0,0.0,1.1,82.2,13.6,1.1,1.9
0.0,0.0,0.8,90.3,7.2,0.9,0.8
0.0,0.0,0.4,77.3,19.6,0.9,1.8
0.0,0.0,6.3,69.2,18.2,4.9,1.4
0.0,0.0,7.3,75.3,12.7,4.3,0.3
0.0,0.0,8.8,75.5,13.6,1.4,0.7
0.0,0.0,6.3,70.1,14.2,8.5,0.9
0.0,0.0,1.2,67.6,29.0,1.3,0.8
0.0,0.0,2.7,81.0,14.8,1.3,0.2
0.0,0.0,1.3,87.3,9.3,0.8,1.2
0.0,0.0,2.0,85.2,11.2,1.0,0.5
0.0,0.2,1.1,89.2,3.8,4.9,0.8
0.0,0.0,0.8,89.8,4.3,4.6,0.5
0.0,0.0,1.2,87.9,3.0,6.6,1.2
0.0,0.0,0.9,79.2,1.9,17.4,0.7
0.0,0.0,0.3,92.4,4.8,2.0,0.5
0.0,0.0,1.0,90.7,4.1,1.0,3.1
0.0,0.0,0.4,89.7,7.8,0.8,1.2
0.0,0.0,0.0,89.8,6.1,3.1,1.0
0.0,0.0,0.9,84.0,3.2,11.2,0.7
0.0,0.0,0.7,85.1,7.5,6.7,0.0
0.0,0.0,0.9,90.0,2.7,5.9,0.6
0.0,0.0,1.4,80.8,3.1,14.3,0.5
0.0,0.0,1.6,85.6,10.2,1.6,1.0
0.0,0.0,1.1,80.5,8.0,10.3,0.0
0.0,0.0,1.4,89.4,3.7,2.9,2.5
0.0,0.0,2.5,90.4,3.5,3.2,0.4
0.0,0.0,0.5,76.8,18.9,3.8,0.0
0.0,0.0,1.5,75.5,19.9,2.3,0.8
0.0,0.0,2.5,63.0,32.1,2.0,0.5
0.0,0.0,1.7,77.5,18.1,1.7,1.0
0.0,0.0,1.5,41.7,53.1,2.2,1.5
0.0,0.0,3.1,62.1,31.3,2.5,1.0
0.1,0.0,1.4,46.7,48.7,2.4,0.7
0.0,0.0,0.9,72.0,23.8,1.4,1.9
0.0,0.0,1.1,73.9,14.6,9.7,0.6
0.0,0.0,1.8,73.2,19.6,5.4,0.0
0.0,0.0,5.6,83.3,11.1,0.0,0.0
0.0,0.0,0.3,72.2,13.4,13.7,0.3
0.0,0.0,0.8,42.4,53.1,1.8,1.9
0.0,0.0,1.3,42.6,53.8,1.9,0.4
0.0,0.0,1.4,44.2,51.0,1.7,1.7
0.0,0.0,1.2,52.6,44.0,1.7,0.5
0.0,0.8,0.8,85.1,4.0,9.3,0.0
0.0,0.0,0.5,88.9,3.1,7.1,0.3
0.0,0.2,5.4,81.2,4.7,7.8,0.6
0.0,0.0,0.6,67.3,2.7,28.5,1.0
0.0,0.0,0.6,93.1,4.8,1.2,0.3
0.0,0.0,0.5,91.9,5.0,2.3,0.3
0.0,0.0,0.4,93.7,3.2,1.5,1.2
0.0,0.0,1.0,90.4,3.8,4.4,0.4
0.0,0.0,0.2,79.9,3.7,15.7,0.6
0.0,0.0,0.0,84.8,2.8,11.7,0.7
0.0,0.0,0.7,90.0,3.3,5.4,0.7
0.0,0.0,0.5,71.1,3.5,24.1,0.8
0.0,0.0,0.7,92.0,3.7,1.3,2.4
0.0,0.0,1.2,91.1,2.9,4.6,0.2
0.0,0.0,0.8,93.0,3.4,1.5,1.3
0.0,0.0,1.7,89.8,5.9,2.0,0.6
0.6,4.4,6.7,6.7,76.1,3.9,1.7
0.0,1.8,1.4,1.5,89.8,5.0,0.6
0.2,1.6,1.1,2.0,91.2,3.8,0.0
0.0,3.0,11.9,1.0,78.7,3.8,1.5
0.0,0.0,0.8,1.3,93.9,3.5,0.6
0.0,0.0,2.2,2.2,92.5,2.2,0.7
0.0,0.0,0.5,1.2,94.2,3.1,1.1
0.0,0.0,2.1,2.1,91.3,3.1,1.4
0.0,0.0,0.5,0.7,89.5,8.7,0.5
0.0,0.0,0.9,1.5,90.6,6.0,1.0
0.0,0.0,0.6,1.8,93.0,4.0,0.6
0.0,0.0,0.1,1.5,90.8,6.8,0.8
0.0,0.1,13.6,2.2,79.8,3.2,1.1
0.0,0.2,12.3,1.1,83.0,2.3,1.1
0.2,0.0,9.0,0.5,86.4,3.4,0.6
0.0,0.0,6.6,1.0,89.1,3.0,0.4
0.0,1.0,1.9,60.8,9.9,25.9,0.5
0.0,0.0,3.6,59.4,17.4,18.8,0.9
0.0,0.0,1.7,54.1,11.5,31.2,1.6
0.0,0.3,35.5,23.1,5.7,33.0,2.3
0.0,0.0,0.4,50.9,46.1,2.6,0.0
0.0,0.6,9.4,57.9,30.4,1.8,0.0
0.0,0.0,1.7,54.6,37.8,3.7,2.1
0.0,0.0,2.5,54.4,32.2,10.3,0.6
0.0,0.0,1.9,23.7,18.4,53.7,2.3
0.0,0.0,1.5,32.0,25.2,39.8,1.5
0.0,0.0,2.8,39.8,19.6,36.3,1.6
0.0,0.0,1.1,27.9,15.8,51.8,3.4
0.0,0.0,0.8,26.4,66.9,4.1,1.8
0.0,0.0,4.3,44.1,41.6,9.4,0.6
0.0,0.0,2.1,40.2,52.9,3.9,1.0
0.0,0.0,1.8,37.5,55.8,4.4,0.5
0.0,0.2,0.2,5.7,89.5,3.8,0.7
0.0,0.0,1.5,4.6,89.8,3.6,0.5
0.0,0.0,0.3,4.7,91.2,3.4,0.3
0.0,0.0,1.5,8.6,85.5,3.5,0.9
0.0,0.0,0.3,5.0,90.1,3.3,1.3
0.0,0.0,1.9,3.8,90.6,3.1,0.5
0.0,0.0,1.0,4.4,90.4,3.6,0.6
0.0,0.0,1.1,8.0,87.5,2.7,0.7
0.0,0.0,2.0,11.5,79.5,6.0,0.9
0.0,0.0,3.5,8.9,79.2,7.6,0.8
0.0,0.0,2.0,13.4,80.5,3.4,0.8
0.0,0.0,1.6,12.3,75.4,10.0,0.8
0.0,0.0,0.2,2.3,94.9,1.7,0.9
0.0,0.0,0.9,2.4,93.6,2.4,0.7
0.0,0.0,0.2,3.0,92.6,3.5,0.7
0.0,0.0,0.2,3.7,91.9,3.7,0.5
0.0,2.2,0.0,7.0,5.0,81.4,4.4
0.0,0.0,0.9,11.2,7.4,77.3,3.2
0.0,0.0,0.2,7.9,4.4,85.2,2.2
0.0,0.1,37.5,2.7,1.1,56.2,2.3
0.0,0.0,0.0,7.3,87.1,5.1,0.6
0.0,0.0,1.5,14.1,78.5,5.9,0.0
0.0,0.0,0.8,9.0,84.1,4.4,1.8
0.0,0.0,0.9,11.2,71.0,16.1,0.9
0.0,0.0,0.0,3.5,10.3,82.8,3.5
0.0,0.0,0.1,3.7,10.7,81.7,3.8
0.0,0.0,0.4,4.0,21.2,71.5,3.0
0.0,0.0,0.2,2.2,8.5,86.3,2.8
0.0,0.0,2.1,25.8,49.5,7.2,15.5
0.0,0.0,4.2,27.4,40.0,26.3,2.1
0.0,0.0,0.0,25.0,47.7,13.6,13.6
0.0,0.0,4.5,59.1,27.3,4.5,4.5
0.0,0.0,0.0,71.9,15.6,12.5,0.0
0.0,0.0,0.0,91.4,2.9,5.7,0.0
0.0,0.0,1.5,82.2,8.1,6.7,1.5
0.0,0.0,0.0,90.7,5.5,3.3,0.5
1.1,0.7,0.4,84.4,11.3,0.7,1.4
0.0,0.0,0.0,90.8,5.9,2.0,1.3
0.0,0.8,0.3,85.2,12.7,0.8,0.3
0.0,0.0,1.0,87.1,10.8,1.0,0.0
0.0,0.0,0.7,74.3,20.3,4.0,0.7
0.0,0.0,0.0,86.8,10.4,2.9,0.0
0.0,0.0,0.0,88.3,9.4,1.8,0.5
0.0,0.0,0.4,81.2,15.8,2.0,0.6
0.0,0.0,0.7,72.4,24.5,1.0,1.4
0.0,0.0,0.2,73.2,24.1,2.3,0.3
0.0,0.0,0.5,78.9,18.1,2.4,0.2
0.0,0.0,0.2,81.1,17.3,1.3,0.2
0.0,3.7,0.3,91.5,3.7,0.6,0.3
0.0,5.6,0.0,88.1,4.8,1.6,0.0
0.0,1.5,0.7,89.4,4.5,3.9,0.0
0.0,1.4,0.5,85.6,2.7,8.9,0.9
0.0,0.3,0.0,95.5,3.7,0.6,0.0
0.0,0.0,0.0,94.4,3.9,0.6,1.0
0.0,0.0,0.0,94.1,3.8,0.8,1.3
0.0,0.0,0.4,93.9,4.6,0.7,0.4
0.0,0.2,1.2,88.6,3.0,5.6,1.4
0.0,0.5,0.5,92.5,1.4,4.2,0.9
0.0,0.0,0.0,94.1,2.9,1.5,1.5
0.0,0.2,0.5,84.0,3.5,10.8,0.9
0.0,0.0,0.2,91.1,5.8,0.4,2.5
0.0,0.6,0.7,90.7,5.4,2.2,0.4
0.0,0.3,0.3,91.6,5.4,1.1,1.3
0.0,0.0,0.2,93.6,4.4,1.6,0.3
0.0,0.0,0.6,77.0,20.5,0.9,1.1
0.0,0.0,0.3,80.0,18.0,0.9,0.8
0.0,0.0,0.4,73.7,22.6,2.2,1.1
0.0,0.0,0.0,85.5,12.6,1.5,0.4
0.0,0.0,0.0,65.2,32.8,1.4,0.6
0.0,0.0,0.5,74.6,22.4,1.5,1.0
0.0,0.0,0.0,73.3,25.7,1.0,0.0
0.0,0.0,0.6,84.4,12.7,1.3,1.0
0.0,0.0,0.2,79.0,18.2,2.1,0.4
0.0,0.0,0.5,86.5,10.0,2.7,0.3
0.0,0.0,0.0,89.3,8.0,2.7,0.0
0.0,0.0,0.0,84.2,12.5,2.9,0.4
0.0,0.0,0.3,60.6,37.2,1.1,0.7
0.0,0.0,0.3,59.7,37.5,2.2,0.3
0.0,0.0,0.2,60.6,36.7,1.6,0.9
0.0,0.0,0.5,68.2,28.9,1.5,0.8
0.0,0.0,0.3,92.5,3.6,3.0,0.6
0.0,0.0,0.9,93.6,3.3,2.0,0.2
0.0,0.0,0.8,93.7,2.3,2.5,0.8
0.0,0.0,0.2,87.4,4.8,6.6,1.1
0.0,0.0,0.4,93.5,3.8,1.0,1.3
0.0,0.0,0.3,95.5,2.9,0.9,0.3
0.0,0.0,0.6,93.5,3.7,1.4,0.9
0.0,0.0,0.7,93.0,5.0,1.2,0.1
0.0,0.0,0.5,88.8,4.8,5.0,0.9
0.0,0.0,0.4,91.8,2.6,4.7,0.4
0.0,0.0,0.3,93.7,2.3,3.3,0.4
0.0,0.0,0.3,88.9,3.4,6.9,0.5
0.0,0.0,0.6,95.1,2.8,0.2,1.3
0.0,0.0,0.4,95.2,2.4,1.0,1.0
0.0,0.0,0.7,94.0,2.8,0.7,1.8
0.0,0.0,1.2,93.5,2.9,1.8,0.6
0.0,1.2,0.0,34.1,61.0,1.2,2.4
2.5,0.0,0.4,11.0,80.5,5.1,0.4
0.0,0.0,0.0,8.7,87.5,3.0,0.8
0.0,0.0,0.0,9.5,85.1,5.2,0.2
0.0,0.7,0.0,12.4,83.4,2.8,0.7
0.0,11.7,1.7,15.7,68.2,2.3,0.3
0.0,0.8,0.2,11.3,84.5,2.5,0.8
0.0,0.7,0.0,14.9,81.9,1.7,0.7
0.0,0.0,0.0,5.8,89.1,4.0,1.1
0.0,0.0,0.0,8.3,85.7,5.2,0.8
0.0,0.0,0.0,9.9,83.1,6.0,1.0
0.0,0.0,0.0,9.4,83.3,6.7,0.6
0.0,0.0,0.0,3.3,92.9,3.0,0.8
0.0,0.0,0.0,2.4,95.3,1.7,0.6
0.0,0.0,0.2,2.6,92.5,3.5,1.1
0.0,0.0,0.0,4.9,90.8,3.0,1.3
0.0,0.0,22.4,52.6,7.9,17.1,0.0
0.0,1.5,20.9,35.8,19.4,20.9,1.5
0.0,0.3,16.4,34.2,19.5,27.4,2.3
0.0,0.0,9.0,22.4,8.8,57.2,2.6
0.0,0.0,17.1,73.2,5.7,2.4,1.6
0.0,0.0,25.5,61.8,7.3,3.6,1.8
0.0,0.0,20.9,62.3,12.1,1.4,3.3
0.0,0.0,20.1,58.7,14.5,6.1,0.6
0.0,0.0,15.2,23.2,11.3,48.3,2.0
0.0,0.0,30.6,54.2,1.4,11.1,2.8
0.0,0.0,17.8,21.3,16.7,40.8,3.4
0.0,0.0,15.2,18.6,13.6,50.2,2.5
0.0,0.0,4.5,18.6,71.4,2.3,3.2
0.0,0.0,5.0,26.5,63.0,4.5,1.0
0.0,0.0,6.0,16.4,70.8,3.4,3.4
0.0,0.2,7.4,26.6,60.3,4.9,0.6
0.0,0.0,0.0,9.4,86.7,3.3,0.6
0.0,0.0,0.6,8.3,86.8,3.4,0.9
0.0,0.0,0.0,6.5,90.3,2.7,0.5
0.0,0.0,0.0,9.0,86.6,3.5,0.8
0.0,0.0,0.6,16.8,78.1,3.7,0.9
0.0,0.0,1.2,10.7,84.5,2.7,0.9
0.0,0.0,0.0,12.3,83.8,3.9,0.0
0.0,0.0,0.3,11.8,84.4,2.5,1.1
0.0,0.2,0.2,14.8,79.4,5.0,0.4
0.0,0.0,0.0,19.2,74.0,5.6,1.1
0.0,0.0,0.0,13.0,83.3,3.7,0.0
0.0,0.0,0.3,22.3,69.0,6.6,1.8
0.0,0.0,0.0,5.6,89.9,3.9,0.6
0.0,0.0,0.1,4.2,92.9,2.4,0.4
0.0,0.0,0.2,3.5,90.5,4.9,0.9
0.0,0.0,0.0,6.3,89.9,3.2,0.6
0.0,0.0,0.4,67.5,14.3,16.8,1.1
0.0,0.3,0.0,68.5,16.1,14.3,0.7
0.0,0.0,0.3,61.4,13.4,24.3,0.6
0.0,0.0,0.2,48.9,11.9,36.3,2.7
0.0,0.0,0.4,32.0,64.7,1.6,1.4
0.0,0.0,1.6,49.2,44.4,4.0,0.8
0.0,0.0,0.0,48.0,48.7,3.4,0.0
0.0,0.1,0.0,48.2,48.0,3.1,0.6
0.0,0.0,0.1,35.0,32.2,31.6,1.0
0.0,0.0,0.3,47.6,23.3,27.1,1.7
0.0,0.0,0.0,51.8,28.1,17.6,2.5
0.0,0.1,0.1,31.4,23.3,43.0,2.1
0.0,0.0,0.1,33.3,58.9,3.1,4.5
0.0,0.0,0.4,42.6,51.1,4.8,1.1
0.0,0.0,0.0,64.1,31.6,2.1,2.1
0.0,0.0,0.0,78.3,15.2,4.3,2.2
0.0,0.0,0.6,92.9,4.7,1.1,0.8
0.5,0.0,0.9,92.3,4.1,1.8,0.5
0.0,0.0,0.8,90.4,6.5,1.9,0.5
0.0,0.0,0.4,90.5,6.2,2.9,0.0
0.0,0.0,0.3,83.4,15.0,0.6,0.6
0.0,0.6,0.6,87.4,9.3,1.2,0.9
0.0,0.3,0.5,92.6,5.5,0.7,0.4
0.0,0.0,0.2,87.2,10.4,1.6,0.5
0.0,0.0,0.5,85.1,12.7,1.4,0.3
0.0,0.0,0.4,87.7,9.4,2.1,0.4
0.0,0.0,0.2,89.3,8.4,1.2,0.9
0.0,0.0,0.2,85.7,12.7,1.0,0.3
0.0,0.0,1.0,84.1,13.9,0.7,0.2
0.0,0.0,0.1,88.5,10.8,0.1,0.4
0.0,0.0,0.4,90.2,7.9,0.9,0.6
0.0,0.0,0.2,88.3,9.8,1.0,0.7
0.0,0.0,0.5,91.1,4.6,2.4,1.4
0.0,0.0,0.6,93.4,2.7,3.2,0.1
0.0,0.0,0.0,90.7,3.7,5.6,0.0
0.0,0.0,0.1,85.4,2.9,10.1,1.5
0.0,0.0,1.1,91.7,4.3,1.9,1.1
0.0,0.0,1.4,92.8,5.0,0.5,0.5
0.0,0.0,0.3,93.5,4.7,0.3,1.3
0.0,0.0,0.9,90.1,5.2,2.8,0.9
0.0,0.0,0.8,90.6,4.4,4.2,0.0
0.0,0.0,0.5,94.7,2.6,1.6,0.5
0.0,0.0,2.7,87.7,4.1,4.1,1.4
0.0,0.0,1.3,80.1,4.1,13.6,0.9
0.0,0.0,0.5,88.5,8.1,1.5,1.5
0.0,0.0,0.0,90.7,7.3,1.9,0.0
0.0,0.0,0.2,93.0,5.7,0.8,0.2
0.0,0.0,0.0,90.9,6.1,2.7,0.3
0.0,0.0,0.0,60.0,35.4,1.5,3.1
0.0,0.0,0.4,66.8,29.3,2.6,0.9
0.0,0.0,0.1,58.9,38.7,1.5,0.8
0.0,0.0,0.4,68.1,27.7,2.7,1.0
0.0,0.0,0.0,51.1,45.4,2.5,0.9
0.0,0.0,0.6,76.2,21.8,0.6,0.6
,,,,,,
0.0,0.0,0.4,70.3,27.6,1.6,0.0
0.0,0.0,0.7,85.7,9.3,2.9,1.4
0.0,0.0,0.0,88.9,6.3,4.0,0.8
0.0,0.0,1.3,93.5,5.2,0.0,0.0
0.0,0.0,0.2,86.8,6.5,5.5,1.0
0.0,0.0,0.2,43.5,53.1,2.5,0.8
0.0,0.0,0.2,44.9,52.6,1.7,0.6
0.0,0.0,0.0,53.8,44.2,1.2,0.8
0.0,0.0,0.2,52.0,44.9,2.3,0.6
0.0,0.0,0.3,91.2,4.0,3.8,0.7
0.0,0.1,0.5,94.3,3.0,1.8,0.3
0.0,0.0,0.4,88.6,4.7,6.3,0.0
0.0,0.0,0.1,86.0,2.5,10.7,0.7
0.0,0.0,0.7,92.4,4.4,1.2,1.2
0.0,0.0,0.5,92.7,4.7,1.6,0.6
0.0,0.0,0.2,93.8,3.3,1.8,1.0
0.0,0.0,0.5,92.7,5.1,1.1,0.5
0.0,0.0,0.5,92.3,3.4,3.4,0.4
0.0,0.0,1.3,89.6,3.4,5.3,0.5
0.0,0.0,0.6,94.2,3.3,1.7,0.2
0.0,0.0,0.2,90.2,3.6,5.3,0.8
0.0,0.0,0.3,94.6,3.7,1.1,0.4
0.0,0.0,0.7,93.9,3.8,1.2,0.4
0.0,0.0,0.7,92.6,4.6,1.2,0.9
0.0,0.0,0.2,94.3,4.0,1.2,0.3
0.0,0.0,0.5,25.7,70.3,3.0,0.5
1.1,0.4,0.0,9.0,85.9,2.8,0.9
0.0,0.0,0.0,8.2,88.3,3.3,0.2
0.0,0.1,0.0,12.0,85.4,2.0,0.6
0.0,0.6,0.0,10.9,84.6,3.2,0.6
0.0,1.6,0.3,22.5,72.6,2.0,1.0
0.0,0.7,0.0,12.3,83.2,2.7,1.1
0.0,6.8,0.6,15.3,73.9,2.6,0.7
0.0,0.0,0.0,8.5,87.2,3.7,0.6
0.0,0.0,0.0,9.2,84.0,5.7,1.1
0.0,0.0,0.0,8.0,87.2,3.7,1.1
0.0,0.0,0.1,9.9,84.0,5.2,0.8
0.0,0.0,0.1,3.6,92.6,3.1,0.6
0.0,0.0,0.2,3.2,93.6,2.2,0.8
0.0,0.0,0.0,5.3,92.4,1.9,0.4
0.0,0.0,0.1,5.6,91.4,2.5,0.3
0.0,0.0,0.4,90.8,3.9,4.6,0.4
0.0,0.0,0.0,88.3,5.8,4.5,1.3
0.0,0.0,0.4,88.8,4.5,5.3,0.9
0.0,0.0,0.1,81.9,5.8,11.5,0.7
0.0,0.0,0.5,79.4,18.0,1.7,0.3
0.0,0.0,0.0,84.2,14.4,1.4,0.0
0.0,0.0,0.0,86.0,10.6,2.8,0.6
0.0,0.0,0.5,81.8,15.5,1.1,1.1
0.0,0.0,0.4,77.8,10.1,11.3,0.4
0.0,0.0,0.8,80.4,6.8,11.7,0.4
0.0,0.0,0.3,81.5,8.6,8.6,1.1
0.0,0.0,0.2,75.7,7.9,15.0,1.2
0.0,0.2,11.1,57.3,28.9,1.6,0.9
0.0,0.0,13.5,63.5,21.3,1.6,0.0
0.0,0.0,6.3,69.6,21.2,1.9,1.0
0.0,0.0,3.9,70.8,24.0,1.3,0.0
0.0,0.0,0.0,28.0,67.7,3.5,0.8
0.0,0.2,0.2,29.9,65.9,2.7,1.0
0.0,0.0,0.0,22.6,73.8,2.7,0.9
0.0,0.0,0.1,40.4,55.8,3.0,0.6
0.0,0.0,0.2,27.7,69.1,1.7,1.3
0.0,0.0,0.4,32.8,64.7,0.9,1.3
0.0,0.0,0.2,28.0,67.5,3.2,1.1
0.0,0.0,0.3,40.6,56.5,1.8,0.8
0.0,0.0,0.5,52.9,43.2,2.8,0.7
0.0,0.0,0.6,54.9,41.9,2.1,0.6
0.0,0.0,0.0,51.7,46.8,1.5,0.0
0.0,0.0,0.6,59.0,37.3,3.0,0.2
0.0,0.0,0.0,15.4,80.2,3.3,1.1
0.0,0.0,0.1,16.9,79.3,2.9,0.8
0.0,0.0,0.0,15.9,80.6,2.8,0.8
0.0,0.0,0.0,21.1,75.9,2.6,0.4
0.0,0.0,0.8,72.4,8.8,16.3,1.8
0.0,0.4,0.0,76.1,9.0,14.3,0.2
0.0,0.0,0.6,67.9,6.5,23.8,1.2
0.0,0.0,0.4,53.2,6.1,38.7,1.6
0.0,0.0,0.3,40.3,55.4,3.4,0.6
